customer_id,data_cobranca,tenure_months,day_of_month,day_of_week,hour_of_day,invoice_amount,avg_ticket,ciclo,gateway_error_code,metodo_pagamento,payment_history_score,failure_count_90d,attempt_count,ltv_estimated,recovered
CLI_000375,2026-06-04,19,4,3,15,6392.78,16339.51,proporcional,authorization_revoked,pix_automatico,0.647,0,1,22809.5,0
CLI_000375,2026-08-24,19,24,0,18,26286.24,16339.51,mensal,limit_exceeded,pix_automatico,0.647,1,1,26286.24,0
CLI_000376,2026-05-12,0,12,1,15,1428.05,1428.05,mensal,generic_decline,pix_automatico,0.486,0,1,1428.05,0
CLI_000376,2026-06-12,0,12,4,16,1428.05,1428.05,mensal,insufficient_funds,pix_automatico,0.486,1,1,1428.05,0
CLI_000376,2026-06-27,0,27,5,20,1428.05,1428.05,mensal,limit_exceeded,pix_automatico,0.486,2,1,1428.05,0
CLI_000383,2026-05-16,6,16,5,16,428.63,428.63,mensal,generic_decline,pix_automatico,0.623,0,1,428.63,0
CLI_000383,2026-06-24,6,24,2,13,428.63,428.63,mensal,insufficient_funds,pix_automatico,0.623,1,1,428.63,0
CLI_000383,2026-07-04,6,4,5,12,428.63,428.63,mensal,limit_exceeded,pix_automatico,0.623,2,2,428.63,1
CLI_000383,2026-08-24,6,24,0,17,428.63,428.63,mensal,authorization_revoked,pix_automatico,0.623,2,1,428.63,0
CLI_000388,2026-06-17,0,17,2,16,2484.22,2484.22,mensal,authorization_revoked,pix_automatico,0.505,0,1,2484.22,0
CLI_000388,2026-09-12,0,12,5,6,2484.22,2484.22,mensal,limit_exceeded,pix_automatico,0.505,1,1,2484.22,0
CLI_000394,2026-04-12,43,12,6,12,4053.14,3844.12,mensal,generic_decline,pix_automatico,0.697,0,1,12695.74,1
CLI_000394,2026-04-17,43,17,4,13,4053.14,3844.12,mensal,authorization_revoked,pix_automatico,0.697,1,2,12695.74,1
CLI_000394,2026-05-04,43,4,0,17,3217.08,3844.12,proporcional,insufficient_funds,pix_automatico,0.697,2,1,12695.74,0
CLI_000394,2026-06-15,43,15,0,11,4053.14,3844.12,mensal,insufficient_funds,pix_automatico,0.697,3,1,12695.74,1
CLI_000396,2026-09-14,0,14,0,21,4333.6,4333.6,mensal,insufficient_funds,pix_automatico,0.541,0,1,4333.6,1
CLI_000398,2026-05-27,2,27,2,8,3326.16,2599.5,mensal,processing_error,pix_automatico,0.494,0,1,3326.16,0
CLI_000398,2026-07-16,2,16,3,12,1146.18,2599.5,proporcional,processing_error,pix_automatico,0.494,1,1,1146.18,0
CLI_000398,2026-08-06,2,6,3,17,3326.16,2599.5,mensal,processing_error,pix_automatico,0.494,2,1,3326.16,0
CLI_000399,2026-06-12,0,12,4,19,804.02,804.02,mensal,insufficient_funds,pix_automatico,0.423,0,1,804.02,1
CLI_000399,2026-07-31,0,31,4,14,804.02,804.02,mensal,insufficient_funds,pix_automatico,0.423,1,1,804.02,1
CLI_000400,2026-04-01,3,1,2,0,1470.63,1342.96,mensal,limit_exceeded,pix_automatico,0.519,0,1,1470.63,0
CLI_000400,2026-04-13,3,13,0,14,832.29,1342.96,proporcional,limit_exceeded,pix_automatico,0.519,1,2,832.29,1
CLI_000400,2026-05-09,3,9,5,14,1470.63,1342.96,mensal,insufficient_funds,pix_automatico,0.519,2,1,1470.63,1
CLI_000400,2026-05-26,3,26,1,10,1470.63,1342.96,mensal,insufficient_funds,pix_automatico,0.519,3,1,1470.63,1
CLI_000400,2026-07-23,3,23,3,16,1470.63,1342.96,mensal,insufficient_funds,pix_automatico,0.519,2,1,1470.63,0
CLI_000403,2026-04-17,10,17,4,14,1149.63,1149.63,mensal,insufficient_funds,pix_automatico,0.37,0,1,1149.63,0
CLI_000403,2026-05-07,10,7,3,14,1149.63,1149.63,mensal,insufficient_funds,pix_automatico,0.37,1,1,1149.63,0
CLI_000403,2026-06-06,10,6,5,11,1149.63,1149.63,mensal,processing_error,pix_automatico,0.37,2,1,1149.63,1
CLI_000403,2026-06-12,10,12,4,23,1149.63,1149.63,mensal,generic_decline,pix_automatico,0.37,3,2,1149.63,0
CLI_000403,2026-07-23,10,23,3,16,1149.63,1149.63,mensal,insufficient_funds,pix_automatico,0.37,3,1,1149.63,0
CLI_000403,2026-08-25,10,25,1,16,1149.63,1149.63,mensal,limit_exceeded,pix_automatico,0.37,3,1,1149.63,1
CLI_000412,2026-04-25,33,25,5,15,828.81,828.81,mensal,limit_exceeded,boleto,0.637,0,1,2062.7,1
CLI_000412,2026-08-03,33,3,0,11,828.81,828.81,mensal,authorization_revoked,boleto,0.637,0,1,2062.7,0
CLI_000417,2026-04-24,17,24,4,8,8323.51,8323.51,mensal,limit_exceeded,boleto,0.605,0,1,10356.99,1
CLI_000417,2026-06-10,17,10,2,14,8323.51,8323.51,mensal,limit_exceeded,boleto,0.605,1,1,10356.99,0
CLI_000417,2026-06-17,17,17,2,18,8323.51,8323.51,mensal,limit_exceeded,boleto,0.605,2,2,10356.99,1
CLI_000417,2026-07-16,17,16,3,19,8323.51,8323.51,mensal,authorization_revoked,boleto,0.605,3,1,10356.99,0
CLI_000417,2026-09-14,17,14,0,22,8323.51,8323.51,mensal,limit_exceeded,boleto,0.605,2,1,10356.99,0
CLI_000419,2026-05-22,56,22,4,9,8575.15,8575.15,mensal,processing_error,pix_automatico,0.679,0,1,37749.72,1
CLI_000419,2026-08-07,56,7,4,15,8575.15,8575.15,mensal,insufficient_funds,pix_automatico,0.679,1,1,37749.72,0
CLI_000419,2026-08-13,56,13,3,14,8575.15,8575.15,mensal,limit_exceeded,pix_automatico,0.679,2,2,37749.72,0
CLI_000419,2026-09-09,56,9,2,14,8575.15,8575.15,mensal,insufficient_funds,pix_automatico,0.679,2,1,37749.72,1
CLI_000420,2026-04-07,1,7,1,12,20101.1,5628.31,anual,limit_exceeded,pix_automatico,0.362,0,1,20101.1,0
CLI_000420,2026-04-14,1,14,1,8,2010.11,5628.31,mensal,insufficient_funds,pix_automatico,0.362,1,2,2010.11,0
CLI_000420,2026-06-02,1,2,1,23,2010.11,5628.31,mensal,insufficient_funds,pix_automatico,0.362,2,1,2010.11,1
CLI_000420,2026-08-28,1,28,4,18,2010.11,5628.31,mensal,limit_exceeded,pix_automatico,0.362,1,1,2010.11,0
CLI_000420,2026-09-07,1,7,0,13,2010.11,5628.31,mensal,processing_error,pix_automatico,0.362,1,2,2010.11,1
CLI_000423,2026-05-22,0,22,4,15,228.3,304.15,proporcional,insufficient_funds,boleto,0.429,0,1,228.3,0
CLI_000423,2026-05-24,0,24,6,17,329.44,304.15,mensal,insufficient_funds,boleto,0.429,1,2,329.44,0
CLI_000423,2026-06-01,0,1,0,18,329.44,304.15,mensal,authorization_revoked,boleto,0.429,2,3,329.44,0
CLI_000423,2026-07-08,0,8,2,8,329.44,304.15,mensal,authorization_revoked,boleto,0.429,3,1,329.44,0
CLI_000425,2026-05-15,3,15,4,20,1197.85,1197.85,mensal,generic_decline,pix_automatico,0.564,0,1,1197.85,0
CLI_000425,2026-08-11,3,11,1,23,1197.85,1197.85,mensal,insufficient_funds,pix_automatico,0.564,1,1,1197.85,1
CLI_000434,2026-04-25,10,25,5,13,2551.25,4581.46,proporcional,limit_exceeded,pix_automatico,0.579,0,1,3308.83,0
CLI_000434,2026-06-26,10,26,4,10,5258.19,4581.46,mensal,insufficient_funds,pix_automatico,0.579,1,1,5258.19,1
CLI_000434,2026-08-25,10,25,1,23,5258.19,4581.46,mensal,limit_exceeded,pix_automatico,0.579,1,1,5258.19,0
CLI_000434,2026-09-05,10,5,5,16,5258.19,4581.46,mensal,insufficient_funds,pix_automatico,0.579,2,2,5258.19,0
CLI_000449,2026-04-20,63,20,0,10,2809.84,2809.84,mensal,insufficient_funds,pix_automatico,0.822,0,1,14014.08,1
CLI_000449,2026-04-26,63,26,6,13,2809.84,2809.84,mensal,limit_exceeded,pix_automatico,0.822,1,2,14014.08,0
CLI_000449,2026-09-14,63,14,0,20,2809.84,2809.84,mensal,authorization_revoked,pix_automatico,0.822,0,1,14014.08,1
CLI_000451,2026-06-04,15,4,3,23,2700.23,2700.23,mensal,generic_decline,boleto,0.577,0,1,2953.38,0
CLI_000451,2026-06-28,15,28,6,14,2700.23,2700.23,mensal,authorization_revoked,boleto,0.577,1,1,2953.38,0
CLI_000451,2026-07-04,15,4,5,22,2700.23,2700.23,mensal,generic_decline,boleto,0.577,2,2,2953.38,1
CLI_000460,2026-04-22,3,22,2,16,2594.1,2594.1,mensal,insufficient_funds,pix_automatico,0.444,0,1,2594.1,0
CLI_000460,2026-09-14,3,14,0,16,2594.1,2594.1,mensal,authorization_revoked,pix_automatico,0.444,0,1,2594.1,0
CLI_000462,2026-04-09,1,9,3,4,290.61,290.61,mensal,insufficient_funds,pix_automatico,0.522,0,1,290.61,0
CLI_000462,2026-04-12,1,12,6,17,290.61,290.61,mensal,generic_decline,pix_automatico,0.522,1,2,290.61,0
CLI_000465,2026-04-10,12,10,4,16,1066.91,1066.91,mensal,insufficient_funds,pix_automatico,0.582,0,1,1066.91,1
CLI_000465,2026-05-25,12,25,0,13,1066.91,1066.91,mensal,insufficient_funds,pix_automatico,0.582,1,1,1066.91,0
CLI_000465,2026-08-19,12,19,2,8,1066.91,1066.91,mensal,generic_decline,pix_automatico,0.582,1,1,1066.91,0
